servicio,paradero,tiempo_promedio,geo_parader,geo_parader_lat,geo_parader_lon,calificacion,zona_h,zona_h_num,seccion
D03I,PD289,,0101000020E610000050D8C5A0D7A351C0AA14F83637BB40C0,-33.4626225196201,-70.5600358898239,0,Bajo,3,S1
D03I,PD290,,0101000020E61000000F7A71AAB5A351C01CC9D32B38BB40C0,-33.4626517089948,-70.5579630001232,0,Bajo,3,S1
D03I,PD291,,0101000020E6100000BB353D0E9FA351C021F2BDD438BB40C0,-33.4626718451948,-70.55658298471,0,Bajo,3,S1
D03I,PD292,,0101000020E6100000551E3C3080A351C0EE36C0E438BB40C0,-33.4626737535999,-70.5546990000815,0,Bajo,3,S1
D03I,PD293,,0101000020E610000047B903CE52A351C0126947023ABB40C0,-33.4627077912029,-70.5519290005078,0,Bajo,3,S1
D03I,PD328,1364.7222222222222,0101000020E6100000CBBC9ACE4EA851C0F01E84B5E5B940C0,-33.4523226637956,-70.6298100005253,0,Bajo,3,S1
D03I,PD329,1307.7368421052631,0101000020E610000059963F1C24A851C0290560F8E9B940C0,-33.4524527043198,-70.6272040005655,0,Bajo,3,S1
D03I,PD330,1523.4375,0101000020E61000003151EF74E7A751C0F1C6CC6E03BA40C0,-33.453229761113,-70.6235020005304,0,Bajo,3,S1
D03I,PD331,1433.8235294117646,0101000020E61000000CDA922DBCA751C089619FC30FBA40C0,-33.4536060837009,-70.6208604749774,0,Bajo,3,S1
D03I,PD332,1354.1666666666667,0101000020E6100000ED2FD4BF7BA751C09AA0FDBEFEB940C0,-33.4530867327132,-70.6169280597821,0,Bajo,3,S1
D03I,PD333,1627.0,0101000020E6100000EEDDE4744AA751C0EB1A24DE02BA40C0,-33.4532125164313,-70.6139194712666,0,Bajo,3,S1
D03I,PD334,1266.6842105263158,0101000020E610000012D586A6ECA651C04DA5C93219BA40C0,-33.4538939938162,-70.6081939999315,0,Bajo,3,S1
D03I,PD335,1357.5555555555557,0101000020E610000055AFB98AC5A651C07F94F59E21BA40C0,-33.454151029503,-70.6058070004777,0,Bajo,3,S1
D03I,PD336,1517.3125,0101000020E6100000389E091F77A651C059C6C06831BA40C0,-33.454632848862,-70.6010205835272,0,Bajo,3,S1
D03I,PD337,1876.6923076923076,0101000020E6100000E4A2F40C51A651C03DB714BE3ABA40C0,-33.4549176789428,-70.5986969365145,0,Bajo,3,S1
D03I,PD338,1335.3333333333333,0101000020E6100000F3A6EFCE09A651C032D4696D49BA40C0,-33.4553658262961,-70.594348653827,0,Bajo,3,S1
D03I,PD339,1127.8636363636363,0101000020E61000004B20D29FC2A551C087860D374FBA40C0,-33.4555424514811,-70.5900039245618,0,Bajo,3,S1
D03I,PD340,1240.4736842105262,0101000020E61000009C73E90C8CA551C0FA23641C51BA40C0,-33.4556003083198,-70.5866730003167,0,Bajo,3,S1
D03I,PD341,1335.3333333333333,0101000020E6100000973BF1BC54A551C036EAA5AE3BBA40C0,-33.4549463567859,-70.5832970004834,0,Bajo,3,S1
D03I,PD342,1387.0555555555557,0101000020E6100000E5D6DBDB2DA551C021F19C6433BA40C0,-33.4546933904951,-70.5809240004415,0,Bajo,3,S1
D03I,PD347,16873.0,0101000020E6100000FBC5BE64F3A751C07C3E4E1029BA40C0,-33.454378164487,-70.6242305624982,0,Bajo,3,S1
D03I,PD348,16783.0,0101000020E61000008D74E405BBA751C0ACDD154822BA40C0,-33.4541711909072,-70.6207899790772,0,Bajo,3,S1
D03I,PD349,3482.1428571428573,0101000020E61000004C71476F8FA751C06377A9E52BBA40C0,-33.4544646337006,-70.6181295583421,0,Bajo,3,S1
D03I,PD350,8268.5,0101000020E61000003A5296B2C0A651C0158B2B0053BA40C0,-33.4556579792608,-70.6055113285046,0,Bajo,3,S1
D03I,PD351,8208.0,0101000020E610000097FFCB6C65A651C0859BA99669BA40C0,-33.4563473060762,-70.5999404899761,0,Bajo,3,S1
D03I,PD352,3974.3333333333335,0101000020E610000038512F7231A651C029CF855177BA40C0,-33.4567663100591,-70.5967679464419,0,Bajo,3,S1
D03I,PD353,4557.4,0101000020E610000049807047E7A551C05A5B4AC27DBA40C0,-33.4569628584929,-70.5922411535877,0,Bajo,3,S1
D03I,PD354,,0101000020E61000000F070E4FAFA551C0E8B1F83184BA40C0,-33.4571592773753,-70.5888250004757,0,Bajo,3,S1
D03I,PD355,8073.5,0101000020E61000004156E19591A551C07625D87F9ABA40C0,-33.457839947262,-70.5870108318859,0,Bajo,3,S1
D03I,PD356,16057.0,0101000020E61000002D8C0DAA64A551C0D093D0ECAABA40C0,-33.4583412188,-70.5842690594006,0,Bajo,3,S1
D03I,PD367,,0101000020E61000009AB237C137A351C0C72B13D9A7BB40C0,-33.4660598128899,-70.550278000252,0,Bajo,3,S1
D03I,PD368,,0101000020E6100000A3A894AE40A351C0D027DCDAD7BB40C0,-33.4675248694399,-70.550822873282,0,Bajo,3,S1
D03I,PD409,1451.764705882353,0101000020E6100000A43FDC9BE7A451C045D483A029BA40C0,-33.4543953555772,-70.576636281096,0,Bajo,3,S1
D03I,PD410,1243.0,0101000020E6100000DC86909F8DA451C02D0866CB10BA40C0,-33.4536375282481,-70.5711440001864,0,Bajo,3,S1
D03I,PD426,2443.5,0101000020E610000024ECD47D45A851C06A744090DDB940C0,-33.4520740809174,-70.6292414264031,0,Bajo,3,S1
D03I,PD427,2273.0,0101000020E61000004BA9BCA440A851C058DFE25009BA40C0,-33.453409300592,-70.6289455263515,0,Bajo,3,S1
D03I,PD428,17022.0,0101000020E61000006CEF26A12CA851C091DC669337BA40C0,-33.4548210384611,-70.6277239685275,0,Bajo,3,S1
D03I,PD429,2215.909090909091,0101000020E610000019210A5822A751C09670E5B13DBA40C0,-33.4550077791511,-70.6114711855811,0,Bajo,3,S1
D03I,PD431,2046.3333333333333,0101000020E6100000D926179E97A651C03826A4EA5BBA40C0,-33.4559300710211,-70.603004000291,0,Bajo,3,S1
D03I,PD432,7998.5,0101000020E6100000D593CB3729A551C03615C722BFBA40C0,-33.4589580032429,-70.5806407440244,0,Bajo,3,S1
D03I,PD433,15703.0,0101000020E61000008FDF0262F8A451C0A40F6467D8BA40C0,-33.4597291220264,-70.5776600864467,0,Bajo,3,S1
D03I,PD434,,0101000020E610000081F022A6B3A451C028F31E50E4BA40C0,-33.4600925589678,-70.5734649029928,0,Bajo,3,S1
D03I,PD435,2074.6666666666665,0101000020E610000080F04D805EA451C085E9D54550BA40C0,-33.4555747313016,-70.5682678948524,0,Bajo,3,S1
D03I,PD459,,0101000020E6100000097B8A5242A351C0992139AF6DBB40C0,-33.4642848042451,-70.5509229996061,0,Bajo,3,S1
D03I,PD488,1251.7894736842106,0101000020E6100000FE6D34F5BAA351C040CFCEF5DEBB40C0,-33.4677417049229,-70.5582860004433,0,Bajo,3,S1
D03I,PD489,1856.5,0101000020E610000009253F1D8FA351C0CB673BEEF7BB40C0,-33.4685037412706,-70.5556100002906,0,Bajo,3,S1
D03I,PD490,1334.6666666666667,0101000020E610000026B9ADD15EA351C048A9227117BC40C0,-33.469465391087,-70.5526622959629,0,Bajo,3,S1
D03I,PD491,1353.7058823529412,0101000020E6100000560CA9DC44A351C0B967D07223BC40C0,-33.4698318021396,-70.5510780001508,0,Bajo,3,S1
D03I,PD492,1343.4444444444443,0101000020E6100000803159880BA351C0A818B2313ABC40C0,-33.470525943719,-70.5475788947133,0,Bajo,3,S1
D03I,PD493,1209.1,0101000020E6100000C30DD200DEA251C0655944004DBC40C0,-33.4710998853432,-70.5448000003153,0,Bajo,3,S1
D03I,PD494,971.76,0101000020E6100000B60713F3ACA251C0F48F351F61BC40C0,-33.471713925508,-70.5418060003129,0,Bajo,3,S1
D03I,PD495,1281.7894736842106,0101000020E6100000B80E1EA67DA251C037516CD573BC40C0,-33.4722849635022,-70.5389190000086,0,Bajo,3,S1
D03I,PD496,1182.3809523809523,0101000020E61000007585F7A754A251C0F6A9ACD782BC40C0,-33.4727429955564,-70.5364169995499,0,Bajo,3,S1
D03I,PD497,1119.090909090909,0101000020E6100000D412DD5A26A251C0FE6FC4E195BC40C0,-33.4733240327041,-70.5335909995004,0,Bajo,3,S1
D03I,PD656,2162.6363636363635,0101000020E6100000E13E73B856A351C086CEB3B40EBC40C0,-33.4691987874949,-70.5521679997869,0,Bajo,3,S1
D03I,PD731,1228.7,0101000020E6100000EF93D6B6A8A151C0A103706BFEBC40C0,-33.4765142723984,-70.5259224982726,0,Bajo,3,S1
D03I,PD732,1114.2727272727273,0101000020E610000099069A3D94A151C01EA73D0756BD40C0,-33.4791878748931,-70.524672890106,0,Bajo,3,S1
D03I,PD785,2439.0,0101000020E6100000EA09C66B5EA451C0B305A1B743BA40C0,-33.4551915680162,-70.5682629999134,0,Bajo,3,S1
D03I,PD786,1700.0714285714287,0101000020E610000079617F315BA451C0A469F91A86BA40C0,-33.4572175710521,-70.5680660003617,0,Bajo,3,S1
D03I,PD787,2148.090909090909,0101000020E6100000F4545FCE6CA451C0C27C9CECDBBA40C0,-33.4598365558718,-70.569140999887,0,Bajo,3,S1
D03I,PD788,1781.6923076923076,0101000020E61000009F31F0517FA451C02EE45F3543BB40C0,-33.4629885404796,-70.5702710004466,0,Bajo,3,S1
D03I,PD789,1595.5,0101000020E610000061A17B4963A451C0CABF3DE65CBB40C0,-33.4637725640783,-70.5685600001648,0,Bajo,3,S1
D03I,PD790,1243.8947368421052,0101000020E610000070CDC4AA41A451C07B7EB8096EBB40C0,-33.4642955923891,-70.5665079996013,0,Bajo,3,S1
D03I,PD791,1406.4117647058824,0101000020E61000000D4BA96917A451C087DAD6919CBB40C0,-33.4657156275835,-70.5639290002111,0,Bajo,3,S1
D03I,PD792,1165.05,0101000020E61000005CED3781E9A351C0EB620834C5BB40C0,-33.4669556656789,-70.5611269994892,0,Bajo,3,S1
D03I,PD793,1420.7058823529412,0101000020E6100000F0F92D910BA251C084F9E855A0BC40C0,-33.4736430537769,-70.5319560002315,0,Bajo,3,S1
D03I,PD794,1287.8947368421052,0101000020E61000000092E464E2A151C074A5C114B1BC40C0,-33.4741540856875,-70.5294430000431,0,Bajo,3,S1
D03I,PD795,1175.904761904762,0101000020E61000000EFBF4F8BDA151C0BCF7F07BBEBC40C0,-33.4745631147957,-70.5272200004949,0,Bajo,3,S1
D03I,PA478,639.7222222222222,0101000020E610000079076EB2A5A951C075EE27D951BA40C0,-33.4556228108385,-70.650738341761,0,Bajo,3,S2
D03I,PA479,543.5238095238095,0101000020E610000002F407486DA951C01EE3589D41BA40C0,-33.4551273998279,-70.6472950055759,2,Bajo,3,S2
D03I,PA480,510.59090909090907,0101000020E6100000DB2280643AA951C02D381BEC2DBA40C0,-33.454526437083,-70.6441890002565,2,Bajo,3,S2
D03I,PA481,352.64516129032256,0101000020E61000006276C95702A951C043DD4B6919BA40C0,-33.4539004917556,-70.6407680003554,2,Bajo,3,S2
D03I,PA482,325.05882352941177,0101000020E6100000B3EE09BFD4A851C032A946BB0CBA40C0,-33.4535135359787,-70.6379850003239,2,Bajo,3,S2
D03I,PA483,476.2608695652174,0101000020E61000000A2C56ED9AA851C01F662B7CF4B940C0,-33.4527735912236,-70.6344559995197,2,Bajo,3,S2
D03I,PA487,1477.4,0101000020E6100000C666FC4E51A851C09BF0972C86B940C0,-33.44940717143,-70.6299626793726,0,Bajo,3,S2
D03I,PA494,410.4642857142857,0101000020E6100000812FC9AA08AA51C0D954A88209BA40C0,-33.4534152337962,-70.6567789997771,2,Bajo,3,S2
D03I,PA54,543.2857142857143,0101000020E6100000624095D4E5A951C0D3BFCB47FBB940C0,-33.4529809708471,-70.6546527345213,2,Bajo,3,S2
D03I,PA55,479.0869565217391,0101000020E6100000F03EE4BBC4A951C05892F87521BA40C0,-33.4541461433152,-70.6526326874698,2,Bajo,3,S2
D03I,PA615,336.72727272727275,0101000020E61000007D361C0587A851C09F79F4C0D5B940C0,-33.4518357461668,-70.6332409644619,2,Bajo,3,S2
D03I,PC1044,2482.3333333333335,0101000020E610000014F8249365A851C0ECA311CA40B940C0,-33.4472897134909,-70.6311996327425,0,Bajo,3,S2
D03I,PD111,,0101000020E61000003DE186D44AA751C05C40C28234BA40C0,-33.4547275017255,-70.6139422719179,0,Bajo,3,S2
D03I,PD112,1457.5714285714287,0101000020E6100000F0F5955502A751C02068564345BA40C0,-33.4552387401493,-70.6095174755535,0,Bajo,3,S2
D03I,PD1360,275.375,0101000020E6100000ED7ED8476DA451C028187EE90BBA40C0,-33.4534885278411,-70.5691699613778,2,Bajo,3,S2
D03I,PD1439,200.3684210526316,0101000020E61000006FDE1BF084A151C06861D01196BD40C0,-33.4811422603114,-70.5237388870389,2,Bajo,3,S2
D03I,PD1451,438.5217391304348,0101000020E61000007DB026CA2AA351C083B45B7F2CBC40C0,-33.4701079557208,-70.5494866731478,2,Bajo,3,S2
D03I,PD219,,0101000020E61000003352B96A9EA451C03644CBD9CABA40C0,-33.4593155138504,-70.5721689996506,0,Bajo,3,S2
D03I,PD220,,0101000020E6100000329F6B088EA451C07ECB3E4356BA40C0,-33.4557575279823,-70.5711689997668,0,Bajo,3,S2
D03I,PD287,796.8571428571429,0101000020E6100000DB57D4B837A451C058973B460DBB40C0,-33.4613426009152,-70.5659010003723,0,Bajo,3,S2
D03I,PD288,,0101000020E61000009577887D02A451C0BB56057C31BB40C0,-33.4624476457661,-70.5626519997298,0,Bajo,3,S2
D03I,PD289,,0101000020E610000050D8C5A0D7A351C0AA14F83637BB40C0,-33.4626225196201,-70.5600358898239,0,Bajo,3,S2
D03I,PD290,,0101000020E61000000F7A71AAB5A351C01CC9D32B38BB40C0,-33.4626517089948,-70.5579630001232,0,Bajo,3,S2
D03I,PD291,,0101000020E6100000BB353D0E9FA351C021F2BDD438BB40C0,-33.4626718451948,-70.55658298471,0,Bajo,3,S2
D03I,PD292,,0101000020E6100000551E3C3080A351C0EE36C0E438BB40C0,-33.4626737535999,-70.5546990000815,0,Bajo,3,S2
D03I,PD293,,0101000020E610000047B903CE52A351C0126947023ABB40C0,-33.4627077912029,-70.5519290005078,0,Bajo,3,S2
D03I,PD328,358.4516129032258,0101000020E6100000CBBC9ACE4EA851C0F01E84B5E5B940C0,-33.4523226637956,-70.6298100005253,2,Bajo,3,S2
D03I,PD329,297.02702702702703,0101000020E610000059963F1C24A851C0290560F8E9B940C0,-33.4524527043198,-70.6272040005655,2,Bajo,3,S2
D03I,PD330,321.48571428571427,0101000020E61000003151EF74E7A751C0F1C6CC6E03BA40C0,-33.453229761113,-70.6235020005304,2,Bajo,3,S2
D03I,PD331,350.6875,0101000020E61000000CDA922DBCA751C089619FC30FBA40C0,-33.4536060837009,-70.6208604749774,2,Bajo,3,S2
D03I,PD332,295.27027027027026,0101000020E6100000ED2FD4BF7BA751C09AA0FDBEFEB940C0,-33.4530867327132,-70.6169280597821,2,Bajo,3,S2
D03I,PD333,288.02702702702703,0101000020E6100000EEDDE4744AA751C0EB1A24DE02BA40C0,-33.4532125164313,-70.6139194712666,2,Bajo,3,S2
D03I,PD334,322.69444444444446,0101000020E610000012D586A6ECA651C04DA5C93219BA40C0,-33.4538939938162,-70.6081939999315,2,Bajo,3,S2
D03I,PD335,299.43589743589746,0101000020E610000055AFB98AC5A651C07F94F59E21BA40C0,-33.454151029503,-70.6058070004777,2,Bajo,3,S2
D03I,PD336,308.4054054054054,0101000020E6100000389E091F77A651C059C6C06831BA40C0,-33.454632848862,-70.6010205835272,2,Bajo,3,S2
D03I,PD337,232.4,0101000020E6100000E4A2F40C51A651C03DB714BE3ABA40C0,-33.4549176789428,-70.5986969365145,2,Bajo,3,S2
D03I,PD338,265.83720930232556,0101000020E6100000F3A6EFCE09A651C032D4696D49BA40C0,-33.4553658262961,-70.594348653827,2,Bajo,3,S2
D03I,PD339,225.91489361702128,0101000020E61000004B20D29FC2A551C087860D374FBA40C0,-33.4555424514811,-70.5900039245618,2,Bajo,3,S2
D03I,PD340,243.2826086956522,0101000020E61000009C73E90C8CA551C0FA23641C51BA40C0,-33.4556003083198,-70.5866730003167,2,Bajo,3,S2
D03I,PD341,257.34090909090907,0101000020E6100000973BF1BC54A551C036EAA5AE3BBA40C0,-33.4549463567859,-70.5832970004834,2,Bajo,3,S2
D03I,PD342,246.17391304347825,0101000020E6100000E5D6DBDB2DA551C021F19C6433BA40C0,-33.4546933904951,-70.5809240004415,2,Bajo,3,S2
D03I,PD347,,0101000020E6100000FBC5BE64F3A751C07C3E4E1029BA40C0,-33.454378164487,-70.6242305624982,0,Bajo,3,S2
D03I,PD348,,0101000020E61000008D74E405BBA751C0ACDD154822BA40C0,-33.4541711909072,-70.6207899790772,0,Bajo,3,S2
D03I,PD349,1497.7142857142858,0101000020E61000004C71476F8FA751C06377A9E52BBA40C0,-33.4544646337006,-70.6181295583421,0,Bajo,3,S2
D03I,PD350,,0101000020E61000003A5296B2C0A651C0158B2B0053BA40C0,-33.4556579792608,-70.6055113285046,0,Bajo,3,S2
D03I,PD351,,0101000020E610000097FFCB6C65A651C0859BA99669BA40C0,-33.4563473060762,-70.5999404899761,0,Bajo,3,S2
D03I,PD352,1053.625,0101000020E610000038512F7231A651C029CF855177BA40C0,-33.4567663100591,-70.5967679464419,0,Bajo,3,S2
D03I,PD353,1324.75,0101000020E610000049807047E7A551C05A5B4AC27DBA40C0,-33.4569628584929,-70.5922411535877,0,Bajo,3,S2
D03I,PD354,,0101000020E61000000F070E4FAFA551C0E8B1F83184BA40C0,-33.4571592773753,-70.5888250004757,0,Bajo,3,S2
D03I,PD355,,0101000020E61000004156E19591A551C07625D87F9ABA40C0,-33.457839947262,-70.5870108318859,0,Bajo,3,S2
D03I,PD356,,0101000020E61000002D8C0DAA64A551C0D093D0ECAABA40C0,-33.4583412188,-70.5842690594006,0,Bajo,3,S2
D03I,PD367,,0101000020E61000009AB237C137A351C0C72B13D9A7BB40C0,-33.4660598128899,-70.550278000252,0,Bajo,3,S2
D03I,PD368,,0101000020E6100000A3A894AE40A351C0D027DCDAD7BB40C0,-33.4675248694399,-70.550822873282,0,Bajo,3,S2
D03I,PD409,242.2127659574468,0101000020E6100000A43FDC9BE7A451C045D483A029BA40C0,-33.4543953555772,-70.576636281096,2,Bajo,3,S2
D03I,PD410,215.9607843137255,0101000020E6100000DC86909F8DA451C02D0866CB10BA40C0,-33.4536375282481,-70.5711440001864,2,Bajo,3,S2
D03I,PD426,377.0689655172414,0101000020E610000024ECD47D45A851C06A744090DDB940C0,-33.4520740809174,-70.6292414264031,2,Bajo,3,S2
D03I,PD427,,0101000020E61000004BA9BCA440A851C058DFE25009BA40C0,-33.453409300592,-70.6289455263515,0,Bajo,3,S2
D03I,PD428,,0101000020E61000006CEF26A12CA851C091DC669337BA40C0,-33.4548210384611,-70.6277239685275,0,Bajo,3,S2
D03I,PD429,593.7222222222222,0101000020E610000019210A5822A751C09670E5B13DBA40C0,-33.4550077791511,-70.6114711855811,2,Bajo,3,S2
D03I,PD431,662.375,0101000020E6100000D926179E97A651C03826A4EA5BBA40C0,-33.4559300710211,-70.603004000291,0,Bajo,3,S2
D03I,PD432,,0101000020E6100000D593CB3729A551C03615C722BFBA40C0,-33.4589580032429,-70.5806407440244,0,Bajo,3,S2
D03I,PD433,,0101000020E61000008FDF0262F8A451C0A40F6467D8BA40C0,-33.4597291220264,-70.5776600864467,0,Bajo,3,S2
D03I,PD434,,0101000020E610000081F022A6B3A451C028F31E50E4BA40C0,-33.4600925589678,-70.5734649029928,0,Bajo,3,S2
D03I,PD435,550.75,0101000020E610000080F04D805EA451C085E9D54550BA40C0,-33.4555747313016,-70.5682678948524,2,Bajo,3,S2
D03I,PD459,,0101000020E6100000097B8A5242A351C0992139AF6DBB40C0,-33.4642848042451,-70.5509229996061,0,Bajo,3,S2
D03I,PD488,263.875,0101000020E6100000FE6D34F5BAA351C040CFCEF5DEBB40C0,-33.4677417049229,-70.5582860004433,2,Bajo,3,S2
D03I,PD489,282.2631578947368,0101000020E610000009253F1D8FA351C0CB673BEEF7BB40C0,-33.4685037412706,-70.5556100002906,2,Bajo,3,S2
D03I,PD490,258.25,0101000020E610000026B9ADD15EA351C048A9227117BC40C0,-33.469465391087,-70.5526622959629,2,Bajo,3,S2
D03I,PD491,308.4117647058824,0101000020E6100000560CA9DC44A351C0B967D07223BC40C0,-33.4698318021396,-70.5510780001508,2,Bajo,3,S2
D03I,PD492,274.07894736842104,0101000020E6100000803159880BA351C0A818B2313ABC40C0,-33.470525943719,-70.5475788947133,2,Bajo,3,S2
D03I,PD493,266.8974358974359,0101000020E6100000C30DD200DEA251C0655944004DBC40C0,-33.4710998853432,-70.5448000003153,2,Bajo,3,S2
D03I,PD494,238.75,0101000020E6100000B60713F3ACA251C0F48F351F61BC40C0,-33.471713925508,-70.5418060003129,2,Bajo,3,S2
D03I,PD495,280.2368421052632,0101000020E6100000B80E1EA67DA251C037516CD573BC40C0,-33.4722849635022,-70.5389190000086,2,Bajo,3,S2
D03I,PD496,254.97619047619048,0101000020E61000007585F7A754A251C0F6A9ACD782BC40C0,-33.4727429955564,-70.5364169995499,2,Bajo,3,S2
D03I,PD497,272.26190476190476,0101000020E6100000D412DD5A26A251C0FE6FC4E195BC40C0,-33.4733240327041,-70.5335909995004,2,Bajo,3,S2
D03I,PD656,576.8888888888889,0101000020E6100000E13E73B856A351C086CEB3B40EBC40C0,-33.4691987874949,-70.5521679997869,2,Bajo,3,S2
D03I,PD731,288.125,0101000020E6100000EF93D6B6A8A151C0A103706BFEBC40C0,-33.4765142723984,-70.5259224982726,2,Bajo,3,S2
D03I,PD732,282.56756756756755,0101000020E610000099069A3D94A151C01EA73D0756BD40C0,-33.4791878748931,-70.524672890106,2,Bajo,3,S2
D03I,PD785,328.51724137931035,0101000020E6100000EA09C66B5EA451C0B305A1B743BA40C0,-33.4551915680162,-70.5682629999134,2,Bajo,3,S2
D03I,PD786,268.7105263157895,0101000020E610000079617F315BA451C0A469F91A86BA40C0,-33.4572175710521,-70.5680660003617,2,Bajo,3,S2
D03I,PD787,340.5806451612903,0101000020E6100000F4545FCE6CA451C0C27C9CECDBBA40C0,-33.4598365558718,-70.569140999887,2,Bajo,3,S2
D03I,PD788,349.26666666666665,0101000020E61000009F31F0517FA451C02EE45F3543BB40C0,-33.4629885404796,-70.5702710004466,2,Bajo,3,S2
D03I,PD789,329.74285714285713,0101000020E610000061A17B4963A451C0CABF3DE65CBB40C0,-33.4637725640783,-70.5685600001648,2,Bajo,3,S2
D03I,PD790,256.7111111111111,0101000020E610000070CDC4AA41A451C07B7EB8096EBB40C0,-33.4642955923891,-70.5665079996013,2,Bajo,3,S2
D03I,PD791,293.64864864864865,0101000020E61000000D4BA96917A451C087DAD6919CBB40C0,-33.4657156275835,-70.5639290002111,2,Bajo,3,S2
D03I,PD792,246.86046511627907,0101000020E61000005CED3781E9A351C0EB620834C5BB40C0,-33.4669556656789,-70.5611269994892,2,Bajo,3,S2
D03I,PD793,270.39473684210526,0101000020E6100000F0F92D910BA251C084F9E855A0BC40C0,-33.4736430537769,-70.5319560002315,2,Bajo,3,S2
D03I,PD794,298.35135135135135,0101000020E61000000092E464E2A151C074A5C114B1BC40C0,-33.4741540856875,-70.5294430000431,2,Bajo,3,S2
D03I,PD795,270.7073170731707,0101000020E61000000EFBF4F8BDA151C0BCF7F07BBEBC40C0,-33.4745631147957,-70.5272200004949,2,Bajo,3,S2
